20
908 828
405 549 713
86 653 -627
492 226 464
772 757 -649
165 703 -983
781 312 -267
705 858 919
513 219 -742
673 847 224
866 159 554
664 830 -116
190 232 582
673 259 746
467 47 728
278 517 -964
510 281 -49
601 531 43
178 713 741
654 639 -380
861 686 192
482 576 537
692 849 31
36 746 -550
634 759 -379
136 45 -993
288 299 -968
69 544 632
448 218 814
403 557 38
123 211 -20
241 843 870
594 288 -210
221 259 554
439 245 -991
160 274 598
512 636 341
815 601 614
27 485 442
747 520 -142
339 290 219
75 329 552
208 601 -203
289 602 -813
143 685 -943
199 116 755
222 572 -160
849 280 -729
231 550 -312
396 250 -852
20 805 -265
82 203 -419
527 218 -709
268 868 -497
17 723 840
728 156 495
187 46 -458
522 639 -81
561 844 -966
48 499 -311
707 811 -464
741 391 -987
544 698 105
212 448 -59
423 752 156
360 883 150
225 278 -419
658 116 910
508 774 -795
2 678 -732
55 182 690
241 351 757
164 64 -201
364 822 -46
485 458 622
757 810 805
54 507 94
720 701 -103
663 301 899
705 366 110
494 781 -476
810 707 59
499 604 378
502 273 327
392 510 -538
606 229 -344
540 332 -118
234 139 -268
590 138 -724
181 52 -97
866 633 83
137 10 -54
219 347 472
350 644 98
162 421 -113
882 184 -54
332 134 760
685 117 81
489 527 -890
498 413 -746
232 508 859
59 383 82
718 257 -519
735 119 -787
112 134 390
507 316 994
717 558 -501
535 829 920
192 730 991
807 675 46
843 677 20
70 284 -189
427 640 538
606 187 -843
46 252 -870
466 586 877
796 601 -539
144 64 -378
405 175 -407
705 189 572
671 273 -908
115 300 -752
401 526 -971
668 103 627
106 673 -591
134 284 -741
69 498 913
715 785 235
636 475 -532
560 394 64
386 676 897
571 160 627
730 181 132
594 520 -708
113 879 627
164 266 -854
244 535 252
12 13 -683
325 495 433
255 574 -151
678 760 -441
368 671 -3
378 308 833
33 218 -146
491 503 -498
723 212 107
622 567 406
812 460 -533
519 566 536
109 208 907
219 340 416
836 4 325
210 444 -9
698 815 -953
353 709 587
40 353 -316
70 462 -616
853 598 82
600 641 -176
150 826 -422
415 732 -686
280 258 815
177 157 168
868 402 -607
649 501 748
607 313 267
649 113 278
402 711 -235
503 410 -822
832 231 -664
255 680 -902
440 186 996
383 277 171
541 362 -154
593 322 98
514 820 873
695 109 -440
88 218 506
594 354 -479
622 784 864
276 846 -415
132 254 865
719 142 -989
377 478 796
503 89 -458
221 149 -813
312 860 378
515 381 723
199 430 756
17 72 -913
140 883 698
577 554 -190
621 606 665
509 606 -137
635 519 -776
436 88 -745
829 18 671
858 545 636
707 864 -735
731 133 404
472 510 427
388 412 259
618 458 -215
822 74 177
593 786 -412
761 57 -347
116 782 168
108 477 440
386 865 -255
490 599 -602
352 651 -919
551 404 975
648 299 395
437 388 -525
643 746 -678
617 400 -43
481 227 -428
167 703 -790
528 289 -864
119 630 -203
232 771 -977
413 770 -89
800 309 396
712 831 -645
693 682 282
133 339 312
616 388 -636
779 490 -493
694 634 681
708 444 -237
742 80 203
358 179 440
809 584 957
756 653 818
106 611 965
329 306 763
235 63 715
313 335 -818
236 831 -376
421 204 -805
557 314 -853
226 56 -504
809 91 531
724 879 -493
108 559 -158
588 474 898
540 476 593
133 734 -195
760 161 428
230 611 320
324 783 613
716 730 826
403 472 845
162 424 471
272 335 353
479 170 400
234 121 -761
482 529 134
621 577 542
809 514 13
229 257 256
244 769 583
235 180 -42
872 80 -832
128 502 11
568 56 -129
329 751 137
69 265 -264
393 588 776
229 858 116
497 128 629
472 653 -118
213 734 -171
239 881 -214
325 44 132
34 496 904
876 673 -547
255 858 -144
503 818 699
276 728 295
396 487 -440
614 564 -478
299 230 347
674 449 168
750 668 -247
39 11 990
625 444 -479
46 611 -482
78 304 306
321 246 127
368 226 131
29 697 699
316 71 359
94 15 600
18 437 -284
110 493 317
826 435 -190
644 344 -540
600 679 630
736 227 40
245 696 121
17 613 -669
270 294 -697
18 764 -158
442 450 -68
189 852 -561
812 121 694
118 821 638
815 314 617
162 279 683
692 504 -202
245 833 561
437 83 -207
508 383 -789
74 607 792
803 797 670
523 417 -801
580 41 611
727 871 585
326 576 389
579 234 -442
477 110 531
401 208 32
662 665 -954
620 351 91
428 442 -261
410 537 875
267 414 199
679 316 228
156 7 -893
769 527 -990
372 106 821
375 454 293
622 826 757
6 507 -39
655 2 -970
706 771 955
57 446 521
821 436 3
511 763 -868
460 638 265
595 99 830
550 166 -167
396 505 -867
549 672 -836
321 144 -254
146 830 -446
209 639 33
242 371 -43
257 1 622
264 304 883
507 38 -787
593 719 -942
702 274 -511
874 332 861
770 502 652
85 842 101
623 550 771
353 177 -299
24 659 -341
651 648 -960
605 85 110
846 339 -946
819 554 958
133 679 958
8 242 -404
706 679 301
9 470 790
392 330 505
506 479 -145
806 435 390
466 659 432
500 292 -107
164 686 758
322 74 -553
247 340 -319
870 428 -347
230 570 664
160 55 -224
375 578 674
581 852 10
876 691 81
264 399 584
801 567 35
844 494 -221
412 29 -880
571 819 846
206 8 135
780 323 -997
134 825 62
83 220 885
635 750 -756
226 127 936
448 219 948
163 650 632
317 271 -827
123 768 412
857 722 -685
266 678 -939
240 204 -478
350 555 46
609 197 576
54 257 526
591 389 557
870 196 514
96 42 495
790 766 143
855 39 49
463 533 -46
320 520 -850
498 852 -350
841 37 -980
415 798 948
183 49 -705
693 677 -293
637 477 -384
505 9 548
663 538 -686
781 463 -672
624 91 447
604 609 496
372 402 -332
51 328 -25
151 117 -662
214 401 -374
669 474 3
42 729 411
481 826 -228
527 290 791
603 524 -148
338 151 -481
305 781 987
689 344 -994
176 3 -55
174 624 489
90 845 -774
715 544 -788
633 226 767
784 292 -958
526 154 -918
736 686 -823
354 320 306
564 327 -26
905 931
499 642 144
465 905 56
820 231 -363
237 452 -716
407 850 930
130 832 -729
132 499 -172
787 193 -678
722 484 973
235 820 615
744 738 -458
428 179 -592
549 557 -937
29 795 962
622 8 -793
298 593 238
875 636 -49
512 626 79
268 125 -416
695 809 276
528 671 -262
125 843 681
306 220 -185
765 616 -261
487 78 390
159 521 -487
9 798 -523
310 179 616
760 798 -962
229 720 366
379 385 561
154 778 -775
152 573 78
787 516 -310
389 656 -349
369 354 -508
175 298 861
495 548 -574
666 665 -320
232 618 204
93 606 915
466 109 -391
401 585 -985
478 553 754
166 10 230
772 88 -772
373 616 -956
333 485 15
772 118 -267
680 445 153
2 692 -11
172 192 810
599 124 88
657 654 811
19 341 -539
112 277 -935
899 127 708
112 894 -475
188 319 52
439 77 34
77 202 -51
47 815 -167
618 346 382
363 783 527
221 691 13
714 503 -499
69 874 162
12 481 366
819 734 -841
237 496 -928
572 123 842
873 190 205
5 312 -458
333 244 -578
696 23 -388
400 372 667
333 749 93
208 88 132
570 429 -40
521 896 -142
137 853 480
562 359 132
270 873 -686
182 636 634
498 798 921
332 31 -65
550 851 -349
131 147 -488
148 654 791
312 134 -870
273 716 274
242 614 855
335 367 694
787 757 -771
239 577 -345
58 661 48
368 208 287
541 431 304
883 339 -421
442 755 201
676 264 -850
797 665 -935
238 856 712
586 642 933
359 895 261
710 860 496
209 531 693
57 531 -698
186 94 -873
643 130 -283
137 240 -367
46 874 -472
450 122 -278
583 778 362
339 76 -931
653 794 -197
746 301 -596
410 723 -202
432 57 -33
564 869 -877
190 43 -102
820 362 -894
42 729 -226
876 853 996
415 353 -144
344 754 -53
51 475 -408
612 525 -957
240 273 -866
148 146 -754
405 701 441
42 79 -785
276 574 791
588 214 -987
87 832 191
20 436 -832
852 811 424
153 707 358
391 619 706
592 549 418
208 774 -920
266 345 -737
656 424 -112
655 749 939
293 279 251
107 714 297
645 760 -676
60 384 -868
443 234 641
561 387 -533
520 524 232
600 2 87
667 438 550
158 42 -860
716 452 -985
193 868 -187
291 297 853
13 890 980
440 662 466
616 203 815
157 770 606
82 348 -343
432 126 392
485 308 742
227 280 -589
408 586 411
173 905 -242
623 365 -688
61 39 -466
499 31 316
674 168 778
4 509 -434
823 136 661
669 31 -476
227 746 317
465 760 526
146 263 688
592 751 792
665 506 -402
386 250 993
300 198 494
159 740 364
404 167 702
571 75 -910
752 91 584
114 24 -106
567 511 997
556 72 81
85 904 247
193 750 -588
396 279 -300
207 809 -578
281 779 438
716 579 374
385 597 938
770 394 -662
59 684 -444
645 574 671
702 901 403
525 645 -479
290 791 -169
233 114 390
616 176 610
34 771 558
353 856 523
579 463 -102
469 444 -508
539 448 -565
96 151 -892
187 857 -770
101 561 -518
128 103 -738
280 583 -572
20 124 371
875 209 -292
465 38 -875
551 408 260
63 550 -763
554 871 -692
584 165 -792
693 50 -939
84 497 -628
330 337 929
732 767 -564
13 49 856
693 629 -515
621 206 129
547 306 180
342 312 156
443 895 657
561 173 558
900 894 -980
18 858 703
363 863 -194
223 620 251
25 789 -109
312 862 -803
314 825 -857
169 249 889
327 569 -881
713 212 72
35 636 -941
815 867 -397
885 293 -791
710 879 -753
649 646 -250
30 604 -819
330 284 -651
902 804 773
304 757 934
77 270 54
656 811 198
14 108 135
151 389 -398
639 8 436
735 564 -106
23 597 634
877 230 525
90 328 -152
110 433 229
552 562 -412
154 628 -614
705 109 790
378 536 -297
391 511 448
191 299 -983
816 416 636
600 340 387
164 740 648
811 849 946
213 540 697
825 880 931
553 737 -100
532 602 -685
149 414 205
186 735 -437
879 597 933
439 470 -532
362 539 47
205 863 57
280 282 -238
754 600 39
709 344 546
200 205 287
881 351 -362
670 573 -965
43 650 270
262 471 -716
43 785 -589
533 27 -222
628 758 -714
617 291 90
782 373 -569
73 598 -599
785 64 -83
586 756 -429
604 663 965
719 845 -407
631 794 4
893 787 -655
136 574 265
146 309 818
829 654 -977
527 660 -874
823 320 871
858 385 129
125 65 -722
599 630 940
891 780 753
477 663 684
901 331 -910
582 384 -882
879 829 921
877 40 147
745 476 -391
874 263 118
334 358 328
694 564 607
582 538 888
238 596 729
289 348 -779
788 877 -398
184 412 -534
160 572 -421
737 449 662
259 160 921
560 883 123
812 135 845
201 247 735
850 393 -603
280 585 -93
367 745 -439
634 365 358
796 243 420
122 588 -617
281 818 504
432 386 -255
806 648 447
247 151 156
588 104 -654
250 126 247
47 179 439
647 182 -268
422 178 211
423 697 47
404 844 644
170 83 347
446 151 -353
114 662 280
87 556 -571
117 178 520
577 317 358
87 564 320
36 584 660
449 537 -201
343 111 917
862 334 438
510 451 -713
295 624 761
814 370 707
236 686 562
145 625 -191
521 450 669
530 640 -103
53 884 -832
161 210 -753
165 182 -274
778 723 712
519 516 516
707 424 -21
881 220 -468
188 726 -360
780 369 628
86 140 997
71 253 299
155 188 118
544 11 245
84 195 136
514 212 643
89 698 -183
882 816 5
687 150 420
454 550 -930
493 309 734
204 686 436
540 248 47
800 747 127
23 293 -52
559 402 -538
219 688 -612
854 609 171
818 229 640
829 163 816
162 750 714
404 787 502
545 708 417
866 118 530
655 793 -899
296 167 -992
405 24 -29
405 753 -514
369 393 230
255 233 -667
550 93 -50
51 794 -674
756 136 -210
561 515 -981
146 578 -19
210 130 -413
469 232 -902
141 307 -723
887 767 -986
205 557 154
588 645 26
75 517 -391
779 279 -822
342 840 -193
90 646 -699
498 748 46
650 202 -732
848 723 828
335 226 -109
24 49 642
349 358 836
372 160 287
904 133 -834
904 754 25
738 772 298
827 637 -235
819 661 430
570 733 -207
119 11 -292
188 808 900
340 411 -917
161 412 122
358 102 682
468 867 -260
185 443 351
113 321 -684
216 93 46
186 132 360
52 21 533
847 137 -617
44 710 917
331 217 -235
796 28 -508
286 453 747
359 890 -545
373 329 -726
448 396 -249
693 234 -448
721 559 329
882 889 -745
86 820 374
156 348 857
226 401 -166
274 867 615
78 211 706
603 788 853
541 639 -328
270 6 525
780 515 242
659 537 -606
883 588 -371
560 100 -684
525 183 435
34 363 -143
489 896 7
295 671 77
261 499 633
663 720 -236
405 797 989
647 526 -261
882 606 -161
654 209 -146
773 166 -166
730 603 -694
116 810 -510
720 847 -222
292 50 846
32 481 -254
580 744 -292
458 840 -93
86 637 -710
99 39 -362
516 714 322
885 384 752
381 219 -962
650 629 729
807 23 -896
380 109 512
553 414 -797
625 303 477
314 684 506
793 45 710
539 556 313
564 547 799
772 179 129
478 624 -230
167 221 -763
242 544 -692
87 510 314
396 19 683
604 299 -465
598 635 569
166 66 -622
793 479 8
574 606 -387
329 350 149
708 694 903
819 184 -248
104 613 -325
100 872 -341
339 745 706
727 202 252
662 77 -329
496 870 757
457 809 -442
441 571 -678
248 344 -425
303 689 -554
688 827 478
630 400 234
161 79 315
199 153 -443
21 800 -175
339 31 -993
142 319 866
879 387 753
605 747 271
460 482 519
439 421 216
822 457 -698
472 5 -513
75 733 -1000
522 485 -528
388 292 979
450 87 754
762 26 525
591 380 616
637 758 748
266 695 619
549 664 667
59 795 -515
730 699 -545
174 61 -316
729 609 464
591 384 639
49 567 -163
285 108 986
821 6 8
577 688 150
54 305 102
581 510 -471
65 605 -499
826 721 -298
249 685 -17
712 69 -379
513 202 278
593 322 -740
472 54 -804
593 878 -35
305 770 -266
87 364 746
7 645 497
281 30 929
476 447 281
264 410 -349
859 598 857
169 559 485
715 601 531
14 591 29
892 553 -948
481 291 -61
303 876 -164
902 698 411
731 16 -61
875 271 -677
419 693 -186
229 652 358
619 203 -414
391 871 -522
343 608 465
203 136 -476
852 655 865
278 114 -313
188 165 367
112 507 -138
580 549 -580
564 316 980
690 10 233
798 253 671
312 657 664
189 691 743
208 654 -14
571 691 303
335 681 467
363 304 558
818 298 984
806 245 350
190 610 899
746 529 -306
592 855 -399
205 578 -82
503 384 382
769 258 237
778 414 -100
367 89 931
220 451 109
729 617 -364
361 820 -581
344 63 -708
121 659 438
611 774 460
66 413 -355
77 220 -822
128 509 -661
903 818 796
699 537 340
563 882 -713
298 889 -95
587 4 983
338 876 755
835 747 51
136 433 -761
839 650 1000
866 100 -627
476 625 -880
571 726 349
309 611 921
89 803 439
679 70 -955
122 669 -354
896 374 746
497 836 888
131 17 28
251 904 -643
787 404 608
441 852 -268
200 581 525
656 189 -236
96 895 673
210 250 -128
731 786 -216
700 68 600
210 479 -305
319 106 362
508 350 826
874 598 -835
693 508 -157
153 606 219
319 554 573
423 669 823
468 72 159
373 357 -396
343 774 -797
14 101 -950
279 720 -3
366 631 827
522 796 -254
50 672 547
850 194 -914
712 123 774
719 515 -545
612 449 -59
86 670 -498
92 538 190
611 148 -334
176 605 -663
174 658 -821
445 607 -972
479 477 469
582 417 -614
173 831 -600
412 81 -942
146 492 329
520 397 307
11 6 -264
541 440 -940
49 38 396
813 802 -997
330 317 -588
161 546 914
125 219 -385
682 598 -836
741 391 624
658 613 460
429 259 992
203 782 -540
302 793 -666
7 298 508
703 661 -642
406 17 -215
223 821 -836
894 383 204
634 431 -719
271 125 -191
128 340 -82
238 59 -293
662 82 173
335 802 -967
360 809 -786
7 324 99
788 431 -956
41 634 20
804 28 -908
4 731 -924
785 406 -893
765 838 -18
32 423 -490
490 348 -921
781 57 -249
245 376 -285
478 120 -237
186 710 686
66 198 88
869 465 936
545 309 -167
46 385 738
46 400 564
570 301 -807
343 602 462
513 425 750
54 341 824
233 313 788
222 194 164
502 431 340
515 206 0
782 115 -1000
83 635 -154
731 853 557
424 676 -415
417 579 -72
91 290 804
33 262 543
648 691 372
533 760 -186
620 817 479
56 280 -29
12 466 294
820 399 -870
293 597 703
469 760 -661
575 380 -535
122 321 828
845 213 513
481 681 908
697 86 133
107 480 -79
93 635 868
256 148 295
263 303 706
27 22 340
624 350 -957
635 288 -293
46 122 974
521 453 613
901 44 717
113 806 770
640 591 906
532 691 533
792 699 587
636 78 490
104 479 152
535 447 -580
224 353 -351
190 763 -442
524 229 -590
620 403 -170
655 312 246
579 11 658
753 445 444
7 221 -59
30 356 -99
728 258 -98
285 86 -4
564 647 153
114 22 711
32 679 -725
159 368 504
310 905 136
720 608 497
178 785 662
706 328 394
520 207 600
783 686 -329
339 31 585
826 793 -836
14 389 -752
356 772 -984
487 736 -375
266 905 445
170 73 -785
618 443 -13
666 609 107
39 43 -306
880 12 -303
726 349 598
539 390 128
781 841 492
6 320 -881
65 198 -694
375 296 788
882 136 -238
458 367 969
647 895 -55
743 488 -30
622 272 330
195 271 -337
421 596 930
343 890 921
585 586 -874
397 343 -44
237 94 330
743 490 560
184 516 -937
428 242 -122
482 355 -258
13 416 -547
483 633 918
790 745 874
755 338 -115
27 435 -495
34 160 -221
874 114 48
6 542 130
770 270 -881
872 891 798
598 783 105
240 486 292
579 824 504
298 241 -872
291 519 -199
548 302 26
137 646 -530
722 160 76
147 275 -510
394 324 -601
26 258 -754
526 386 699
529 87 -263
879 177 580
113 748 458
349 155 992
192 725 797
604 87 -431
721 790 -907
837 353 997
136 109 635
652 100 294
182 338 116
456 716 362
386 311 238
410 124 -751
778 246 -467
177 332 415
814 268 -398
28 175 222
443 700 -308
60 612 609
336 126 -143
283 270 365
640 853 62
899 425 -249
303 542 -707
476 331 568
509 537 -817
789 279 867
552 803 168
861 693 -716
688 152 -229
229 325 -694
432 893 717
559 319 654
40 469 -243
12 711 -638
186 540 -998
312 799 -296
460 574 -324
834 519 -701
601 541 -100
725 335 247
680 636 -866
154 351 -677
345 716 767
766 193 941
126 526 -554
783 298 298
577 824 791
761 793 -581
570 722 -547
562 370 -424
815 526 -885
58 270 648
451 880 -693
38 672 627
241 287 32
111 508 -631
546 12 382
96 805 186
270 445 -429
437 654 659
389 856 334
346 573 525
9 466 188
513 152 -773
658 546 765
898 312 904
466 327 275
719 343 819
702 659 601
274 673 -754
628 553 264
701 119 123
655 789 236
325 393 -185
695 380 102
470 664 -164
778 285 -856
690 759 -453
494 759 -258
371 444 -226
822 135 533
745 530 319
598 100 -941
858 47 -756
557 210 416
849 21 371
489 88 309
847 753 894
862 680 450
803 928
799 187 -966
75 394 215
136 393 -553
614 466 -991
125 290 -623
555 313 -716
467 641 -707
21 787 938
430 322 335
50 459 225
700 332 -772
240 14 623
32 343 676
332 436 689
397 131 -993
732 79 -80
294 596 -78
738 221 -942
345 614 -453
470 600 -691
686 89 -826
378 225 -980
522 426 -442
314 504 543
189 747 19
487 306 650
559 803 966
538 115 485
221 749 884
45 181 -119
325 350 615
660 774 100
509 200 -454
485 40 -115
156 185 -549
558 601 103
742 786 -244
192 776 -264
523 260 -201
266 594 -814
100 690 -161
619 246 -96
513 713 958
146 777 731
257 492 290
483 767 872
193 584 360
15 441 -69
679 694 53
257 102 -350
595 766 -869
10 75 453
364 576 633
583 766 868
354 316 -319
253 337 822
631 154 -719
372 452 490
739 70 556
673 482 576
717 309 370
157 251 -714
422 440 317
184 164 -144
803 661 -773
329 120 -916
133 109 -167
465 37 585
18 99 -649
166 496 -532
155 454 -578
248 717 -232
462 719 886
673 47 -196
386 11 850
779 782 -645
24 610 -635
501 461 -558
738 802 170
158 493 -926
408 565 222
383 795 -101
504 536 -168
145 369 957
479 546 -99
400 447 -468
709 572 749
311 222 241
236 511 888
692 355 887
357 35 399
219 584 -622
737 496 -621
536 93 -455
713 151 95
4 643 727
800 281 -888
14 777 165
40 783 -776
4 653 581
655 696 -472
668 636 653
317 213 -258
432 136 977
749 792 -502
535 64 157
728 527 5
456 635 860
314 328 -586
498 93 976
580 571 -148
211 212 395
71 729 102
747 616 282
436 551 749
302 588 -146
356 794 -538
794 384 743
269 69 -770
409 531 -239
665 200 -880
531 664 675
691 722 676
152 197 -983
183 710 -978
638 281 895
603 343 47
468 359 -894
347 431 114
748 394 592
686 38 -94
20 477 -873
801 432 -614
730 588 125
299 324 -617
500 627 -320
363 617 54
460 657 -181
753 669 272
209 75 207
709 282 -433
146 106 617
425 268 -749
744 174 -977
87 380 -583
658 89 -952
634 436 -752
267 115 -335
433 175 -754
215 254 -730
96 679 165
147 494 -699
526 643 -57
702 233 118
197 348 203
363 50 482
168 566 -600
304 620 -927
533 76 -726
56 385 654
721 271 598
607 365 971
692 559 569
389 751 -849
529 77 150
397 235 -173
391 618 -478
186 557 -653
372 276 456
163 463 -585
368 587 579
336 323 -334
460 364 -16
87 72 -279
423 727 -115
321 660 -155
151 216 -74
691 722 284
21 673 -608
71 240 16
